id,zipcode,score
7194,77085,4
7196,52738,2
7197,40324,31
7198,1026,1
7199,42166,1
7200,46761,8
7201,43606,23
7205,58746,3
7206,55330,38
7208,1095,10
7209,95002,2
7210,51544,0
7211,55807,10
7212,80623,1
7213,64137,5
7214,71023,1
7216,60623,29
7217,35739,3
7218,48627,0
7220,99034,0
7221,36352,2
7223,28210,44
7224,39159,3
7225,21678,1
7227,48313,25
7228,49237,1
7229,87357,0
7230,23452,79
7231,70712,0
7232,57024,0
7235,78703,37
7236,5077,1
7237,30296,4
7238,87455,0
7239,62476,1
7240,15234,14
7241,59061,0
7243,74080,1
7244,78516,10
7245,70645,1
7246,65661,2
7247,20722,4
7248,18074,3
7249,32118,24
7250,68128,17
7251,28745,1
7252,62665,1
7253,79088,4
7254,23451,60
7255,11230,80
7256,27809,3
7257,66962,1
7258,56185,1
7261,1011,0
7262,56078,0
7263,16364,0
7265,94518,16
7266,98577,4
7267,30011,6
7268,45801,20
7269,78657,6
7271,16037,6
7272,61842,3
7273,47362,19
7274,67642,3
7275,1850,4
7276,89027,12
7277,14145,1
7278,54893,3
7279,12210,14
7280,5252,1
7281,31548,12
7282,6333,6
7283,35216,38
7284,62863,9
7285,93311,24
7286,72040,2
7288,11239,5
7289,12913,1
7290,83127,4
7291,56533,0
7292,58008,0
7293,18049,16
7295,63146,41
7297,26865,0
7298,15610,2
7299,18444,9
7300,59739,0
7301,14013,1
7302,53573,2
7303,85204,38
7305,69022,2
7306,50135,1
7307,18224,3
7310,38504,0
7311,52570,0
7312,96106,0
7313,67123,0
7314,14130,0
7315,58456,1
7318,38644,0
7319,72021,4
7320,29031,0
7321,16917,1
7323,13492,6
7324,80487,42
7325,29445,24
7327,31788,5
7328,11580,38
7329,70436,0
7330,10940,42
7331,43457,1
7332,4765,2
7335,36526,30
7336,75488,0
7338,55435,49
7339,38878,1
7340,80928,0
7341,38023,1
7342,26656,0
7343,29536,12
7344,64167,0
7345,54307,2
7346,93313,26
7347,72421,0
7349,41216,0
7350,39767,0
7351,50554,2
7352,19344,8
7353,25836,0
7355,41822,3
7356,95653,0
7357,38116,29
7359,48362,11
7360,8030,8
7361,38141,10
7362,3103,38
7363,14774,0
7364,61362,5
7365,12570,3
7366,16435,1
7367,53153,2
7368,85912,0
7369,20874,33
7370,54466,2
7372,18210,2
7373,68755,0
7374,10517,0
7375,8823,5
7376,37074,4
7377,16342,1
7378,88002,1
7379,76682,1
7380,15216,15
7381,81321,19
7382,58769,0
7383,40481,0
7384,97850,21
7385,49626,0
7387,96777,0
7388,62625,0
7390,16123,1
7391,98446,6
7392,25951,4
7394,57021,0
7395,84631,3
7396,1908,2
7398,49716,0
7399,61376,2
7400,92011,30
7402,35768,15
7403,92123,66
7404,28731,6
7405,18901,51
7406,59105,23
7407,67464,0
7409,67446,1
7411,59524,0
7412,36375,2
7413,61422,3
7414,99637,0
7415,43213,33
7416,52753,4
7417,3241,1
7418,51365,0
7419,15006,0
7422,15078,0
7423,48601,18
7424,24083,5
7425,56355,1
7426,2188,11
7427,39320,1
7429,99741,0
7430,11360,13
7431,55972,4
7432,17260,1
7433,68327,0
7440,98537,1
7441,78616,1
7442,16836,0
7443,98146,11
7444,38562,2
7446,76268,0
7447,48189,9
7448,45236,35
7449,48015,7
7450,67869,1
7451,74643,0
7452,42265,0
7453,19335,37
7454,27326,1
7455,35903,12
7456,64126,5
7457,75042,31
7458,13839,0
7459,62674,1
7460,54624,1
7461,36078,8
7463,24458,0
7464,93516,1
7467,48503,13
7470,26541,1
7471,48861,1
7472,48890,1
7473,61466,0
7474,56754,1
7475,49653,2
7479,6756,3
7480,58571,0
7482,6032,35
7483,12054,13
7485,3279,0
7486,56735,0
7487,99614,0
7488,68865,1
7489,33714,14
7490,78726,12
7491,50609,0
7493,87420,2
7494,46013,15
7495,94945,26
7496,38486,0
7498,7852,6
7499,30204,7
7500,4261,1
7501,7649,10
7504,1852,27
7506,19804,20
7507,46304,22
7508,32542,4
7509,66854,0
7510,19126,5
7512,47585,0
7513,24441,3
7514,37872,0
7515,81416,15
7516,98008,20
7517,73075,11
7518,47578,0
7519,40076,1
7520,93728,10
7521,80918,55
7522,2556,4
7523,39437,6
7525,98058,17
7526,60171,10
7527,54968,3
7528,20164,32
7529,70359,4
7530,94568,49
7531,12401,51
7532,80126,36
7534,5474,1
7537,87102,45
7539,61721,0
7541,12117,2
7542,79027,4
7543,70767,15
7544,53555,7
7545,45349,0
7548,15065,9
7549,21782,1
7550,19365,6
7552,12887,2
7554,39633,0
7555,95409,13
7556,16426,2
7557,65722,1
7558,16249,1
7559,12452,0
7560,44270,5
7561,13156,1
7562,83245,1
7563,67574,0
7564,4975,0
7565,11378,47
7566,46236,19
7567,80113,23
7568,58079,0
7570,79022,10
7573,31016,0
7574,48864,30
7575,55921,5
7576,12738,0
7577,74032,1
7578,19352,3
7579,70592,13
7581,10504,17
7582,44262,3
7583,67490,1
7584,33150,15
7585,87418,0
7586,72501,23
7587,50250,2
7588,45337,1
7589,20904,36
7590,24916,0
7592,71973,0
7593,36749,0
7594,4929,0
7595,27209,3
7596,98003,57
7597,29845,0
7599,83332,2
7600,21032,6
7601,56374,8
7602,66033,1
7603,80435,15
7604,25103,0
7605,95376,32
7606,1368,0
7607,82718,22
7608,71266,0
7609,1757,29
7610,83213,1
7611,88003,1
7614,43732,0
7615,31318,0
7616,16053,2
7619,65793,5
7620,35581,2
7621,46224,16
7622,98862,6
7624,76126,14
7625,77069,25
7626,95501,37
7627,88426,1
7628,39367,12
7629,55006,3
7630,23228,34
7631,18466,4
7634,17884,0
7635,24954,3
7636,42753,0
7637,87558,3
7639,94074,0
7641,1537,2
7642,23350,3
7643,38650,1
7645,79536,3
7647,51063,1
7648,68774,0
7649,62568,14
7650,48853,0
7651,64767,0
7652,97801,20
7653,50324,4
7654,72845,1
7655,62012,3
7656,72212,20
7657,67215,4
7659,46765,4
7660,48027,1
7661,78884,1
7662,30094,16
7663,60155,9
7664,96126,0
7665,7461,11
7666,35953,3
7667,68044,0
7668,21161,4
7669,58278,1
7670,97841,0
7671,71260,1
7673,60029,0
7674,68326,0
7677,4530,12
7679,76844,3
7681,43231,17
7682,48188,18
7683,16748,1
7685,66083,7
7686,10507,13
7687,65457,0
7688,5764,3
7689,92530,27
7690,13077,4
7691,50848,0
7692,35179,3
7693,46755,14
7694,24529,1
7696,62278,7
7697,75835,9
7698,19310,2
7699,80011,45
7700,18636,0
7701,34690,6
7702,11931,2
7703,62423,0
7704,82732,2
7705,12758,3
7707,85363,3
7708,12493,0
7710,30705,13
7711,14724,1
7712,79359,1
7713,76363,0
7714,91345,14
7715,12172,0
7716,52030,0
7717,75115,26
7718,74022,0
7719,24330,1
7720,95667,33
7721,54862,0
7723,15312,2
7724,72002,6
7725,56367,4
7729,1503,3
7730,67625,0
7731,23603,3
7732,78375,2
7733,36435,0
7734,14618,31
7735,2892,4
7737,12094,1
7738,45211,20
7739,64664,0
7740,22901,44
7741,85201,32
7742,77571,27
7743,50464,0
7744,39769,1
7745,29333,0
7746,3838,2
7749,23885,1
7750,27517,24
7751,14719,2
7752,95955,1
7754,22151,17
7755,64446,1
7756,14004,7
7757,74631,6
7758,28376,14
7759,46538,3
7760,60020,9
7761,3884,2
7762,12059,1
7764,96121,0
7765,77062,13
7766,60047,55
7768,94131,15
7770,76205,25
7771,91941,28
7772,47957,1
7774,67557,1
7775,26410,0
7776,48069,2
7777,81141,1
7779,63033,32
7781,94559,39
7782,21152,7
7783,74953,13
7784,49330,3
7785,47339,0
7786,50211,6
7787,95959,17
7789,48085,18
7790,57365,1
7792,5052,0
7793,33403,23
7794,18837,2
7795,14781,1
7797,17101,18
7798,61453,0
7799,91401,34
7800,87731,0
7801,55924,1
7802,74349,1
7803,92673,41
7805,26456,2
7806,72107,0
7807,2557,8
7808,25696,0
7809,95220,4
7810,24635,0
7811,52651,0
7813,38063,8
7816,54984,2
7818,54525,0
7819,75101,0
7820,67567,0
7821,54943,1
7823,18915,5
7824,13477,0
7825,28556,0
7826,98407,12
7827,28601,46
7830,39066,1
7831,38456,1
7832,51050,3
7833,17982,0
7834,11040,57
7836,58421,5
7837,64058,2
7838,72522,0
7839,62090,0
7840,3595,1
7842,62923,0
7843,83402,33
7844,49253,1
7846,29936,12
7847,83622,2
7848,91352,44
7849,97453,0
7850,52046,2
7852,42634,0
7853,64439,1
7854,34233,37
7855,54413,0
7856,75001,60
7857,78391,0
7858,72569,0
7859,24430,0
7861,55929,1
7863,85938,3
7864,61731,0
7865,81057,0
7866,52136,6
7867,71825,0
7868,27616,36
7869,15857,17
7870,95963,9
7871,5652,0
7873,5443,6
7874,11715,4
7875,70576,1
7876,16316,5
7877,13337,1
7878,14820,0
7880,10550,36
7881,73096,16
7882,71861,1
7884,12460,0
7885,33412,12
7886,83251,1
7887,10983,6
7888,66735,0
7889,61337,0
7890,80021,44
7892,4967,4
7893,62097,1
7894,36801,30
7895,23436,1
7896,54658,1
7897,70038,1
7899,55932,2
7900,45694,7
7901,50432,0
7902,3855,1
7903,71929,1
7904,66833,0
7905,55764,0
7907,49887,2
7908,23347,1
7909,27239,5
7911,35952,3
7913,7977,2
7915,32324,2
7916,66111,14
7918,73644,20
7919,21219,5
7921,78384,2
7922,24315,1
7923,45849,0
7924,80424,33
7926,16878,1
7927,80241,14
7930,50450,4
7931,78660,40
7932,76472,1
7934,97486,0
7937,56446,2
7938,14805,0
7939,66733,2
7940,59540,0
7941,97019,2
7942,42323,1
7943,14131,3
7945,32427,0
7946,67070,2
7948,49245,2
7949,57552,0
7950,36362,2
7952,38221,1
7953,58324,2
7955,99578,0
7956,71243,0
7957,75844,2
7958,70002,62
7959,31625,0
7960,67002,11
7963,25521,0
7964,68642,2
7965,24620,1
7966,48133,3
7967,40241,26
7968,80127,46
7969,62074,0
7970,51462,1
7971,56232,3
7972,60616,45
7973,97843,0
7974,28027,58
7975,58785,1
7976,46184,6
7977,49306,7
7978,56637,0
7979,47304,23
7980,51536,0
7981,50158,24
7982,92618,128
7983,11368,53
7984,89406,16
7987,72860,0
7988,62481,0
7989,48509,10
7990,56162,0
7992,11357,35
7993,87461,0
7994,43512,23
7995,16821,0
7996,95971,7
7997,46743,2
7998,14138,1
8000,16115,3
8004,49759,1
8005,58064,1
8006,43107,1
8009,56281,1
8010,68620,5
8011,72082,1
8012,56283,10
8015,30139,2
8016,67223,0
8017,66868,0
8018,37365,0
8021,62982,1
8022,10044,3
8023,78606,5
8025,76044,2
8026,48457,3
8027,66614,23
8029,92883,16
8030,32358,1
8031,6447,5
8032,98320,1
8033,52355,0
8034,87020,8
8035,6027,1
8036,46217,20
8037,98564,1
8039,94511,1
8041,73951,0
8042,72179,0
8043,22720,1
8044,7065,20
8045,45356,18
8046,65663,1
8047,75977,0
8049,26361,0
8050,93940,63
8051,74735,0
8053,44697,0
8054,48655,3
8055,46617,10
8057,58365,0
8059,33881,19
8060,58369,0
8061,91207,7
8062,39169,1
8063,58552,3
8064,39156,0
8065,74001,0
8066,51240,2
8067,71326,0
8068,27919,1
8069,66219,18
8070,69341,9
8071,68760,1
8072,20732,4
8074,60953,2
8075,84606,16
8076,28453,1
8077,54003,1
8078,77833,26
8080,1360,2
8081,30173,1
8082,3218,1
8083,87527,0
8084,36093,4
8087,1944,6
8088,98841,9
8089,80829,7
8090,64030,22
8092,59758,8
8093,23222,11
8095,92821,79
8096,10303,14
8097,83244,0
8098,43115,0
8099,56510,3
8100,57353,1
8101,47991,1
8102,63344,1
8103,30308,38
8105,54245,2
8107,37410,2
8108,90265,35
8109,48835,2
8110,44836,1
8112,47281,0
8113,20850,102
8114,25139,0
8115,40023,3
8118,39662,0
8119,80640,11
8120,32224,31
8121,62914,2
8122,78737,15
8123,27292,30
8124,42044,1
8125,72063,1
8126,60560,19
8127,48462,9
8128,99780,2
8129,70640,0
8130,65626,1
8131,76023,4
8132,57349,2
8133,50653,0
8135,50233,1
8136,60456,1
8138,47273,0
8139,34982,19
8140,68424,1
8141,78071,4
8142,62543,0
8143,58222,0
8144,54009,2
8145,53081,40
8146,30317,9
8147,48310,33
8148,93204,1
8149,60010,71
8150,6023,3
8151,98047,6
8152,28777,10
8153,4786,1
8154,72153,1
8155,45695,0
8158,60563,67
8159,67220,9
8160,39426,3
8161,43011,4
8162,80654,2
8163,38828,1
8164,72840,0
8166,14012,1
8167,87111,37
8168,64401,0
8169,97410,0
8170,11207,37
8173,7856,4
8174,19475,7
8175,50315,15
8178,20628,0
8179,57580,6
8180,92328,0
8181,42029,7
8183,62480,0
8185,89124,1
8186,88135,1
8187,50586,0
8188,32526,14
8189,70711,2
8190,98584,23
8191,44608,1
8192,39740,2
8193,78245,13
8195,92705,106
8196,7444,12
8197,38580,1
8198,33592,6
8199,60607,66
8201,17965,1
8202,84057,39
8203,36568,0
8204,13807,1
8207,65020,15
8208,77418,7
8209,5301,25
8210,29056,1
8211,98105,46
8212,93673,0
8214,72651,1
8215,43228,44
8216,18824,1
8217,77663,1
8218,34110,33
8220,65685,0
8222,38478,14
8224,15731,0
8225,93257,31
8226,3580,3
8228,85147,0
8229,2351,12
8230,62886,0
8231,11942,6
8232,23002,8
8233,14608,10
8234,20910,65
8235,14864,0
8236,55342,2
8238,22046,29
8239,12156,1
8241,86305,23
8242,2144,16
8243,35083,1
8244,17737,4
8245,42274,1
8246,2650,1
8247,17731,1
8248,96109,0
8249,79567,2
8250,61449,0
8251,97216,18
8256,40949,0
8258,62990,0
8259,78222,10
8260,92282,0
8262,44721,6
8263,70112,25
8265,94128,6
8266,65338,2
8267,26030,0
8268,35215,17
8269,87551,0
8270,60946,0
8272,7044,15
8274,7110,24
8275,47031,3
8276,65767,2
8277,92010,17
8278,23920,1
8280,57532,4
8281,37818,1
8282,49640,2
8283,53149,13
8284,44021,6
8286,26437,0
8287,42240,35
8288,59024,0
8290,60098,31
8292,50624,1
8296,32958,23
8297,95062,36
8298,12052,1
8299,56473,2
8300,11596,14
8301,27508,1
8303,47971,1
8304,80915,26
8305,85250,24
8306,47385,1
8307,13203,11
8308,24137,1
8309,33572,14
8310,35603,18
8311,97302,54
8313,89143,3
8315,76077,1
8316,45339,0
8317,60585,19
8320,33409,47
8321,75254,39
8322,48047,21
8323,56316,2
8324,4938,11
8325,63332,1
8327,58795,0
8328,29353,1
8329,4927,2
8331,43952,20
8332,96778,3
8333,97341,3
8334,36453,1
8335,77584,43
8336,36112,1
8337,99540,0
8338,12542,4
8339,97124,51
8340,53010,5
8341,7641,3
8342,32567,1
8343,34684,31
8344,8067,1
8345,81089,3
8347,65037,4
8348,44144,13
8349,98375,14
8350,46619,10
8351,28371,1
8352,24823,0
8353,86023,2
8354,27932,12
8356,13312,0
8357,29040,1
8358,38954,0
8359,30631,1
8360,77304,30
8361,21532,8
8362,6897,26
8363,77095,37
8364,14108,4
8365,36767,0
8367,90701,23
8368,98357,0
8369,43351,12
8371,61570,1
8372,5860,2
8373,17016,1
8374,17747,2
8375,83612,2
8376,67416,1
8377,43933,0
8378,11733,23
8379,15232,13
8380,38341,1
8382,17936,0
8383,41231,1
8384,34669,7
8385,49310,1
8386,54107,3
8387,66710,0
8388,43617,13
8389,41501,27
8391,71227,2
8392,20003,39
8393,16922,2
8394,73663,2
8397,45312,1
8398,21005,5
8399,25502,0
8401,24594,1
8402,35443,0
8403,72433,1
8404,78582,14
8405,77010,13
8406,67437,2
8407,48103,51
8408,68014,0
8409,14775,1
8410,27703,38
8412,57559,1
8413,93286,3
8414,64601,14
8415,7410,38
8416,17241,6
8417,59070,1
8418,56652,0
8419,93040,0
8420,95258,2
8421,94931,12
8422,62355,0
8423,3037,3
8424,55443,16
8425,6902,62
8427,18073,6
8428,13166,4
8430,37072,28
8431,70651,0
8432,54631,1
8433,89115,27
8434,61739,6
8436,55752,0
8437,60088,2
8438,67554,4
8439,63369,2
8441,49338,1
8442,60067,48
8443,63460,0
8444,12041,0
8445,14838,0
8446,75407,5
8447,96161,30
8449,98382,28
8451,97540,6
8452,75803,5
8454,15215,14
8456,97814,16
8458,55027,2
8461,86335,1
8462,52245,12
8463,77450,56
8464,83346,1
8465,60064,8
8466,2461,9
8467,53224,13
8468,67764,1
8469,92586,9
8470,58282,2
8471,80822,0
8472,69201,7
8473,83451,0
8474,67107,3
8475,78070,12
8476,28789,3
8478,49046,3
8479,70501,31
8480,24348,2
8481,21607,0
8482,17856,2
8484,62360,1
8485,46776,1
8487,50070,1
8492,76102,56
8493,18254,0
8494,82225,3
8496,16150,4
8497,77864,8
8498,47448,10
8499,72350,0
8500,14127,34
8502,36874,2
8503,96094,4
8504,33023,37
8505,38647,0
8506,10932,0
8507,18517,4
8508,92314,6
8509,57368,1
8510,13790,19
8511,30078,39
8512,91506,28
8513,36611,3
8514,58005,0
8515,98849,0
8516,72632,10
8517,46936,3
8518,64076,6
8519,64440,0
8520,95311,1
8522,8083,6
8524,59349,1
8525,94963,1
8526,21654,1
8527,18914,18
8528,38328,0
8529,7305,22
8530,61489,1
8531,62538,0
8532,5148,2
8533,47126,2
8536,78109,12
8539,96720,47
8541,61274,0
8542,50311,9
8543,36617,4
8544,46110,0
8546,26587,0
8547,80836,1
8550,24839,0
8552,45896,1
8553,48314,24
8554,54895,1
8555,83452,2
8556,72935,0
8557,75669,0
8558,93405,15
8559,96013,3
8562,38852,7
8563,74546,0
8564,98221,26
8565,97411,7
8566,49321,15
8568,5156,8
8570,58335,0
8571,78240,29
8572,56097,3
8573,71367,0
8574,58779,0
8575,89045,0
8576,47140,1
8578,58038,0
8579,7748,20
8580,6387,0
8581,17271,0
8582,54555,6
8584,68932,0
8585,84747,1
8586,70092,1
8587,40322,1
8588,39206,17
8590,12486,1
8591,32656,7
8592,17361,8
8593,71234,2
8594,77879,3
8595,22213,2
8596,54766,1
8597,38233,1
8598,1730,19
8600,7735,12
8601,1520,10
8602,67441,0
8603,57064,7
8604,73755,0
8605,74072,1
8606,68715,1
8607,85202,31
8608,53930,1
8609,21643,3
8610,6052,5
8611,66869,1
8612,84060,31
8613,35748,2
8614,6444,1
8615,2914,28
8616,45686,1
8617,53188,32
8619,95666,2
8620,79848,0
8622,80030,14
8623,4863,3
8624,8002,36
8626,8804,2
8627,19090,30
8628,32244,21
8629,22485,15
8630,68504,20
8631,12028,0
8632,49247,4
8633,84634,2
8635,18951,33
8636,46779,1
8637,65771,1
8638,55925,0
8640,80906,40
8641,47406,1
8642,97013,21
8643,98595,4
8644,61459,0
8645,52801,8
8646,41264,0
8647,26133,0
8648,72729,0
8650,30222,2
8651,60614,79
8652,81505,35
8653,43212,31
8655,38916,4
8656,70525,6
8659,18828,0
8660,56296,3
8661,97825,0
8662,29730,41
8663,96713,1
8664,78387,5
8666,78560,2
8667,23833,1
8668,62009,1
8669,58472,0
8670,17066,4
8671,97378,4
8673,45882,2
8674,5154,1
8675,43345,0
8677,43973,1
8679,35776,1
8680,31201,26
8681,30623,0
8682,48428,2
8683,17314,3
8685,20774,25
8686,36028,0
8687,12762,1
8688,68873,4
8689,53560,3
8690,7522,5
8691,12074,2
8692,50244,2
8693,49866,6
8694,62859,6
8695,29039,1
8696,48238,10
8697,78353,0
8698,35124,38
8700,62928,0
8701,78827,1
8702,24716,0
8703,45204,3
8704,43545,12
8705,72346,0
8706,20657,6
8708,3781,1
8709,13471,1
8711,98433,4
8715,55046,4
8716,29070,8
8721,44622,18
8722,20784,11
8723,72456,0
8724,53554,1
8725,23109,3
8726,20616,3
8727,65567,1
8728,44280,7
8730,14605,9
8731,92708,69
8732,83632,0
8734,28351,2
8735,61025,4
8736,28403,76
8737,74902,2
8738,41164,4
8739,61565,0
8741,61616,5
8742,70531,1
8743,74857,2
8744,44855,1
8745,39305,12
8746,23420,1
8748,89146,46
8751,60440,42
8752,95492,21
8753,20871,12
8754,62046,1
8755,44418,1
8756,33436,25
8758,31773,1
8759,51542,0
8760,36919,1
8762,68310,17
8763,10075,31
8764,95695,26
8765,10604,22
8767,74826,0
8768,64428,1
8769,15477,1
8771,21082,1
8772,8045,2
8773,64724,2
8774,8097,4
8775,64125,2
8776,58565,0
8777,89144,14
8778,58575,1
8780,28746,3
8781,97032,4
8782,52624,0
8783,26347,1
8784,65761,1
8786,58503,27
8787,49736,0
8788,17845,1
8789,82839,1
8790,68956,1
8794,44645,1
8796,6058,2
8798,71674,0
8799,79358,0
8801,64020,3
8803,28460,6
8805,4011,28
8806,5657,0
8807,18510,9
8808,24422,4
8809,47203,12
8810,6517,10
8811,5083,0
8812,49814,1
8813,98856,4
8814,16059,6
8815,6489,28
8816,73129,19
8818,87364,0
8819,24558,4
8820,95547,0
8821,98506,22
8822,46797,3
8823,2136,16
8824,53825,0
8828,30606,50
8829,76155,8
8830,79563,1
8831,77414,17
8832,68058,0
8833,73530,0
8834,32403,2
8835,63106,18
8836,38347,0
8837,18833,1
8838,21502,39
8839,64080,9
8840,51014,0
8841,12482,1
8842,74446,0
8843,67634,0
8844,6071,7
8845,95601,0
8846,19054,8
8847,63747,0
8848,40806,1
8849,65788,0
8850,19020,61
8851,54232,1
8852,23890,3
8853,98466,25
8854,29118,9
8855,59444,0
8856,12780,1
8857,2128,28
8858,24416,4
8859,70435,7
8860,53965,16
8861,28528,0
8863,54738,2
8864,6825,23
8866,35209,64
8867,60551,2
8868,49031,4
8869,99122,4
8870,38450,1
8871,43930,0
8872,37757,5
8873,48342,11
8874,78535,0
8877,49724,0
8878,5680,1
8879,29932,0
8880,65349,1
8883,17550,0
8884,18443,0
8885,16054,0
8886,16422,0
8887,22511,1
8888,25871,1
8890,93436,26
8892,17350,8
8894,52728,1
8895,52645,2
8897,68941,0
8898,7508,15
8899,24245,0
8901,18977,4
8902,20646,17
8904,2721,21
8906,15348,0
8907,32908,3
8908,53073,14
8909,93606,0
8910,75450,0
8911,63122,47
8914,64471,0
8915,67757,1
8916,92398,1
8917,15480,1
8918,24064,2
8919,8071,7
8920,38748,2
8921,36360,12
8922,61360,2
8923,78370,1
8924,64689,0
8925,92675,44
8926,44851,3
8927,77023,16
8928,95313,1
8929,98569,6
8931,15412,0
8932,75094,15
8933,41847,0
8934,97634,0
8935,8311,1
8936,15050,1
8937,33430,10
8938,37091,14
8939,66767,0
8941,97493,0
8942,53703,45
8943,32952,23
8944,29051,0
8945,78389,1
8946,20015,17
8947,45431,23
8949,25676,1
8950,8510,5
8951,37175,0
8953,54489,1
8956,76524,1
8957,95765,31
8959,14892,4
8961,68665,1
8962,67667,0
8963,74339,1
8964,4684,1
8965,93015,8
8966,60827,7
8968,71103,9
8969,79525,1
8970,28787,15
8971,61259,0
8973,27282,11
8974,45891,14
8975,37912,18
8976,21104,5
8977,62422,1
8978,29164,2
8979,71075,5
8980,79244,1
8981,27520,27
8982,46385,20
8983,77046,16
8984,82834,15
8985,19554,1
8986,15739,0
8987,50480,1
8989,37810,0
8990,48176,17
8991,77042,64
8992,12064,0
8993,88116,0
8994,93710,44
8995,79410,15
8999,28756,2
9000,30360,16
9001,23857,1
9006,79733,0
9007,25265,1
9009,74944,0
9012,33618,44
9013,64771,0
9014,87514,1
9015,43615,30
9016,92582,4
9017,17262,1
9018,23487,3
9019,1452,2
9021,19043,4
9023,47849,0
9024,39507,15
9025,61316,0
9026,7712,35
9027,30673,6
9028,99627,0
9029,72560,7
9030,57006,25
9031,49445,12
9032,77623,0
9033,37826,1
9036,54137,0
9037,30634,1
9038,79095,2
9039,67730,3
9040,45822,17
9041,40211,9
9042,15562,0
9048,4785,2
9050,84723,0
9051,64683,8
9052,17581,1
9053,17408,11
9054,8822,40
9055,12549,11
9056,82433,1
9057,87325,0
9060,73134,21
9062,95459,0
9064,92701,39
9065,98043,16
9067,61001,1
9068,53048,3
9069,49635,4
9070,3823,1
9071,32208,15
9072,47847,1
9075,12429,0
9076,45869,3
9077,40068,1
9078,43360,1
9079,55407,26
9080,61849,1
9081,72687,3
9082,73093,2
9083,5101,5
9084,97828,6
9085,92657,11
9086,80831,14
9087,19061,15
9088,37129,57
9089,13486,0
9090,64098,3
9091,13902,2
9093,80465,12
9094,12418,0
9095,48324,8
9096,77051,6
9097,52750,0
9098,73763,2
9099,14051,16
9100,68341,1
9101,40510,5
9102,13140,2
9103,12451,1
9104,20724,9
9105,29448,1
9106,56062,3
9109,87316,0
9110,77415,0
9111,54214,1
9112,90723,38
9113,2322,8
9114,27262,29
9116,15901,11
9117,97038,13
9118,65262,1
9119,64138,11
9120,73750,8
9121,70529,5
9122,14879,1
9123,2655,7
9124,66044,33
9125,73150,3
9126,50065,0
9127,21920,0
9128,1074,0
9129,20010,21
9131,5076,0
9132,77406,17
9133,55332,2
9134,13687,0
9135,33154,26
9136,98239,7
9137,4041,1
9138,75640,1
9139,20860,2
9140,31088,33
9141,63732,0
9144,96716,2
9145,12483,0
9146,96028,1
9147,50570,0
9148,25523,2
9149,53215,25
9150,74820,30
9151,28438,0
9152,64055,36
9153,45207,3
9154,66618,7
9155,43072,2
9156,64444,1
9159,19501,1
9161,59405,31
9162,39841,0
9163,39776,1
9164,61759,1
9165,68034,1
9166,2906,26
9167,19971,33
9168,71241,7
9170,65738,11
9172,18651,5
9175,67568,0
9176,97266,31
9177,58752,1
9179,5084,0
9180,36915,0
9181,49755,1
9183,38457,0
9184,5257,2
9185,16436,0
9186,59826,1
9187,93271,2
9188,71292,16
9189,60408,2
9190,47561,1
9191,84628,0
9192,67351,0
9193,43974,0
9194,19955,0
9195,28806,48
9196,66030,11
9197,11413,18
9198,61107,26
9199,62565,8
9200,85932,0
9201,23079,0
9202,72722,1
9203,36567,10
9204,38857,1
9205,99752,2
9206,95012,5
9207,32730,6
9209,98944,15
9210,98260,8
9211,4091,0
9212,29666,2
9213,23060,47
9215,48850,3
9216,36877,4
9217,17952,0
9219,61602,16
9220,34471,46
9221,21842,38
9222,6853,3
9223,27938,1
9225,32550,21
9226,55605,0
9227,97346,0
9228,39157,52
9229,46985,1
9232,77612,3
9234,18327,1
9235,53074,12
9236,72847,1
9237,87032,0
9238,59213,0
9239,73141,3
9241,58852,5
9242,60478,6
9245,48083,62
9246,41739,0
9249,46105,1
9250,79752,2
9252,16002,10
9253,38232,0
9254,80812,0
9255,58705,1
9256,46327,6
9257,84124,25
9258,81252,5
9259,92124,11
9260,59101,71
9261,98671,14
9262,14614,14
9263,27201,0
9264,28704,23
9265,77662,11
